Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2014-01-31,2014,1,31,Friday,04,2014-04,3.0,3.0,3.0,3.0,0.0,2.65,0.0,2.537857142857141,2.1652380952380943
2014-02-03,2014,2,3,Monday,05,2014-05,2.5,2.5,2.5,2.5,375.0,2.21,-0.16666666666666663,2.594285714285712,2.1672727272727266
2014-02-04,2014,2,4,Tuesday,05,2014-05,2.5,2.5,2.5,2.5,0.0,2.21,0.0,2.6507142857142836,2.169130434782608
2014-02-05,2014,2,5,Wednesday,05,2014-05,2.5,2.5,2.5,2.5,0.0,2.21,0.0,2.555714285714284,2.170833333333333
2014-02-06,2014,2,6,Thursday,05,2014-05,2.5,2.5,2.5,2.5,0.0,2.21,0.0,2.5242857142857127,2.1723999999999997
2014-02-07,2014,2,7,Friday,05,2014-05,2.5,2.5,2.5,2.5,0.0,2.21,0.0,2.492857142857141,2.1738461538461533
2014-02-10,2014,2,10,Monday,06,2014-06,2.5,2.5,2.5,2.5,0.0,2.21,0.0,2.46142857142857,2.175185185185185
2014-02-11,2014,2,11,Tuesday,06,2014-06,2.5,2.5,2.5,2.5,0.0,2.21,0.0,2.429999999999999,2.176428571428571
2014-02-12,2014,2,12,Wednesday,06,2014-06,2.5,2.5,2.5,2.5,0.0,2.21,0.0,2.3985714285714272,2.1775862068965512
2014-02-13,2014,2,13,Thursday,06,2014-06,2.5,2.5,2.5,2.5,0.0,2.21,0.0,2.367142857142856,2.178666666666666
2014-02-14,2014,2,14,Friday,06,2014-06,2.5,2.5,2.5,2.5,0.0,2.21,0.0,2.335714285714285,2.179677419354838
2014-02-18,2014,2,18,Tuesday,07,2014-07,2.5,2.5,2.5,2.5,0.0,2.21,0.0,2.304285714285714,2.180624999999999
2014-02-19,2014,2,19,Wednesday,07,2014-07,2.5,2.5,2.5,2.5,0.0,2.21,0.0,2.2728571428571422,2.1815151515151503
2014-02-20,2014,2,20,Thursday,07,2014-07,2.5,2.5,2.5,2.5,0.0,2.21,0.0,2.241428571428571,2.1823529411764695
2014-02-21,2014,2,21,Friday,07,2014-07,2.5,2.5,2.5,2.5,0.0,2.21,0.0,2.21,2.183142857142856
2014-02-24,2014,2,24,Monday,08,2014-08,2.5,2.5,2.5,2.5,0.0,2.21,0.0,2.21,2.1838888888888874
2014-02-25,2014,2,25,Tuesday,08,2014-08,2.5,2.5,2.5,2.5,0.0,2.21,0.0,2.21,2.184594594594593
2014-02-26,2014,2,26,Wednesday,08,2014-08,2.5,2.5,2.5,2.5,0.0,2.21,0.0,2.21,2.185263157894735
2014-02-27,2014,2,27,Thursday,08,2014-08,2.5,2.5,2.5,2.5,0.0,2.21,0.0,2.21,2.185897435897434
2014-02-28,2014,2,28,Friday,08,2014-08,2.5,2.5,2.5,2.5,0.0,2.21,0.0,2.21,2.186499999999998
2014-03-03,2014,3,3,Monday,09,2014-09,2.5,2.5,2.5,2.5,0.0,2.21,0.0,2.21,2.1870731707317055
2014-03-04,2014,3,4,Tuesday,09,2014-09,2.5,2.5,2.5,2.5,0.0,2.21,0.0,2.21,2.1876190476190454
2014-03-05,2014,3,5,Wednesday,09,2014-09,2.5,2.5,2.5,2.5,0.0,2.21,0.0,2.21,2.1881395348837187
2014-03-06,2014,3,6,Thursday,09,2014-09,2.5,2.5,2.5,2.5,204.0,2.21,0.0,2.21,2.1886363636363613
2014-03-07,2014,3,7,Friday,09,2014-09,2.5,2.5,2.5,2.5,0.0,2.21,0.0,2.21,2.189111111111109
2014-03-10,2014,3,10,Monday,10,2014-10,2.5,2.5,2.5,2.5,0.0,2.21,0.0,2.21,2.189565217391302
2014-03-11,2014,3,11,Tuesday,10,2014-10,2.5,2.5,2.5,2.5,0.0,2.21,0.0,2.21,2.1899999999999973
2014-03-12,2014,3,12,Wednesday,10,2014-10,2.5,2.5,2.5,2.5,0.0,2.21,0.0,2.21,2.190416666666664
2014-03-13,2014,3,13,Thursday,10,2014-10,2.5,2.5,2.5,2.5,0.0,2.21,0.0,2.21,2.1908163265306095
2014-03-14,2014,3,14,Friday,10,2014-10,2.5,2.5,2.5,2.5,0.0,2.21,0.0,2.21,2.191199999999997
2014-03-17,2014,3,17,Monday,11,2014-11,2.5,2.5,2.5,2.5,0.0,2.21,0.0,2.21,2.206999999999997
2014-03-18,2014,3,18,Tuesday,11,2014-11,2.5,2.5,2.5,2.5,0.0,2.21,0.0,2.21,2.222799999999997
2014-03-19,2014,3,19,Wednesday,11,2014-11,2.5,2.5,2.5,2.5,0.0,2.21,0.0,2.21,2.238599999999997
2014-03-20,2014,3,20,Thursday,11,2014-11,2.5,2.5,2.5,2.5,0.0,2.21,0.0,2.21,2.2543999999999964
2014-03-21,2014,3,21,Friday,11,2014-11,2.5,2.5,2.5,2.5,0.0,2.21,0.0,2.21,2.2701999999999964
2014-03-24,2014,3,24,Monday,12,2014-12,2.5,2.5,2.5,2.5,0.0,2.21,0.0,2.21,2.285999999999996
2014-03-25,2014,3,25,Tuesday,12,2014-12,2.5,2.5,2.5,2.5,0.0,2.21,0.0,2.21,2.301799999999996
2014-03-26,2014,3,26,Wednesday,12,2014-12,2.5,2.5,2.5,2.5,0.0,2.21,0.0,2.21,2.317599999999996
2014-03-27,2014,3,27,Thursday,12,2014-12,2.5,2.5,2.5,2.5,0.0,2.21,0.0,2.21,2.3333999999999957
2014-03-28,2014,3,28,Friday,12,2014-12,2.5,2.5,2.5,2.5,0.0,2.21,0.0,2.21,2.3067999999999955
2014-03-31,2014,3,31,Monday,13,2014-13,2.5,2.5,2.5,2.5,0.0,2.21,0.0,2.21,2.297999999999995
2014-04-01,2014,4,1,Tuesday,13,2014-13,2.5,2.5,2.5,2.5,0.0,2.21,0.0,2.21,2.2891999999999952
2014-04-02,2014,4,2,Wednesday,13,2014-13,2.5,2.5,2.5,2.5,0.0,2.21,0.0,2.21,2.280399999999995
2014-04-03,2014,4,3,Thursday,13,2014-13,2.5,2.5,2.5,2.5,200.0,2.21,0.0,2.21,2.2715999999999945
2014-04-04,2014,4,4,Friday,13,2014-13,2.5,2.5,2.5,2.5,0.0,2.21,0.0,2.21,2.262799999999994
2014-04-07,2014,4,7,Monday,14,2014-14,2.5,2.5,2.5,2.5,0.0,2.21,0.0,2.21,2.2539999999999942
2014-04-08,2014,4,8,Tuesday,14,2014-14,2.5,2.5,2.5,2.5,0.0,2.21,0.0,2.21,2.245199999999994
2014-04-09,2014,4,9,Wednesday,14,2014-14,2.5,2.5,2.5,2.5,0.0,2.21,0.0,2.21,2.2363999999999935
2014-04-10,2014,4,10,Thursday,14,2014-14,2.5,2.5,2.5,2.5,0.0,2.21,0.0,2.21,2.2275999999999936
2014-04-11,2014,4,11,Friday,14,2014-14,2.5,2.5,2.5,2.5,0.0,2.21,0.0,2.21,2.2187999999999932
2014-04-14,2014,4,14,Monday,15,2014-15,2.5,2.5,2.5,2.5,0.0,2.21,0.0,2.21,2.209999999999993
2014-04-15,2014,4,15,Tuesday,15,2014-15,2.5,2.5,2.5,2.5,0.0,2.21,0.0,2.21,2.209999999999993
2014-04-16,2014,4,16,Wednesday,15,2014-15,2.5,2.5,2.5,2.5,0.0,2.21,0.0,2.21,2.209999999999993
2014-04-17,2014,4,17,Thursday,15,2014-15,2.5,2.5,2.5,2.5,0.0,2.21,0.0,2.21,2.209999999999993
2014-04-21,2014,4,21,Monday,16,2014-16,2.5,2.5,2.5,2.5,0.0,2.21,0.0,2.21,2.209999999999993
2014-04-22,2014,4,22,Tuesday,16,2014-16,2.5,2.5,2.5,2.5,0.0,2.21,0.0,2.21,2.209999999999993
2014-04-23,2014,4,23,Wednesday,16,2014-16,2.5,2.5,2.5,2.5,0.0,2.21,0.0,2.21,2.209999999999993
2014-04-24,2014,4,24,Thursday,16,2014-16,2.5,2.5,2.5,2.5,0.0,2.21,0.0,2.21,2.209999999999993
2014-04-25,2014,4,25,Friday,16,2014-16,2.5,2.5,2.5,2.5,0.0,2.21,0.0,2.21,2.209999999999993
2014-04-28,2014,4,28,Monday,17,2014-17,2.5,2.5,2.5,2.5,0.0,2.21,0.0,2.21,2.209999999999993
2014-04-29,2014,4,29,Tuesday,17,2014-17,2.5,2.5,2.5,2.5,0.0,2.21,0.0,2.21,2.209999999999993
2014-04-30,2014,4,30,Wednesday,17,2014-17,2.5,2.5,2.5,2.5,0.0,2.21,0.0,2.21,2.209999999999993
2014-05-01,2014,5,1,Thursday,17,2014-17,4.0,4.0,4.0,4.0,1343.0,3.54,0.6000001078081101,2.3049999999999997,2.236599999999993
2014-05-02,2014,5,2,Friday,17,2014-17,4.0,4.0,4.0,4.0,0.0,3.54,0.0,2.3999999999999995,2.263199999999993
2014-05-05,2014,5,5,Monday,18,2014-18,4.0,4.0,4.0,4.0,0.0,3.54,0.0,2.4949999999999997,2.289799999999994
2014-05-06,2014,5,6,Tuesday,18,2014-18,4.0,4.0,4.0,4.0,0.0,3.54,0.0,2.5899999999999994,2.316399999999994
2014-05-07,2014,5,7,Wednesday,18,2014-18,4.0,4.0,4.0,4.0,0.0,3.54,0.0,2.684999999999999,2.342999999999994
2014-05-08,2014,5,8,Thursday,18,2014-18,4.0,4.0,4.0,4.0,0.0,3.54,0.0,2.779999999999999,2.3695999999999944
2014-05-09,2014,5,9,Friday,18,2014-18,4.0,4.0,4.0,4.0,0.0,3.54,0.0,2.874999999999999,2.3961999999999946
2014-05-12,2014,5,12,Monday,19,2014-19,4.0,4.0,4.0,4.0,0.0,3.54,0.0,2.969999999999999,2.4227999999999947
2014-05-13,2014,5,13,Tuesday,19,2014-19,4.0,4.0,4.0,4.0,0.0,3.54,0.0,3.0649999999999986,2.4493999999999954
2014-05-14,2014,5,14,Wednesday,19,2014-19,4.0,4.0,4.0,4.0,0.0,3.54,0.0,3.159999999999999,2.4759999999999955
2014-05-15,2014,5,15,Thursday,19,2014-19,4.0,4.0,4.0,4.0,0.0,3.54,0.0,3.2549999999999986,2.5025999999999957
2014-05-16,2014,5,16,Friday,19,2014-19,4.0,4.0,4.0,4.0,0.0,3.54,0.0,3.3499999999999983,2.529199999999996
2014-05-19,2014,5,19,Monday,20,2014-20,4.0,4.0,4.0,4.0,0.0,3.54,0.0,3.444999999999998,2.555799999999996
2014-05-20,2014,5,20,Tuesday,20,2014-20,3.75,3.75,3.75,3.75,436.0,3.32,-0.06249999578874599,3.5242857142857127,2.5779999999999963
2014-05-21,2014,5,21,Wednesday,20,2014-20,3.75,3.75,3.75,3.75,0.0,3.32,0.0,3.5085714285714267,2.6001999999999956
2014-05-22,2014,5,22,Thursday,20,2014-20,3.75,3.75,3.75,3.75,0.0,3.32,0.0,3.492857142857141,2.6223999999999954
2014-05-23,2014,5,23,Friday,20,2014-20,3.75,3.75,3.75,3.75,0.0,3.32,0.0,3.4771428571428555,2.644599999999995
2014-05-27,2014,5,27,Tuesday,21,2014-21,4.2,4.2,4.2,4.2,165.0,3.72,0.11999990512886982,3.4899999999999984,2.674799999999995
2014-05-28,2014,5,28,Wednesday,21,2014-21,4.2,4.2,4.2,4.2,0.0,3.72,0.0,3.5028571428571413,2.7049999999999947
2014-05-29,2014,5,29,Thursday,21,2014-21,4.2,4.2,4.2,4.2,0.0,3.72,0.0,3.5157142857142842,2.7351999999999945
2014-05-30,2014,5,30,Friday,21,2014-21,4.2,4.2,4.2,4.2,0.0,3.88,0.04357167503580617,3.5399999999999987,2.7685999999999944
2014-06-02,2014,6,2,Monday,22,2014-22,4.2,4.2,4.2,4.2,0.0,3.88,0.0,3.564285714285713,2.8019999999999943
2014-06-03,2014,6,3,Tuesday,22,2014-22,4.0,4.0,4.0,4.0,150.0,3.69,-0.04761905054724658,3.574999999999999,2.831599999999994
2014-06-04,2014,6,4,Wednesday,22,2014-22,4.0,4.0,4.0,4.0,0.0,3.69,0.0,3.5857142857142845,2.861199999999994
2014-06-05,2014,6,5,Thursday,22,2014-22,4.0,4.0,4.0,4.0,0.0,3.69,0.0,3.59642857142857,2.8907999999999934
2014-06-06,2014,6,6,Friday,22,2014-22,4.0,4.0,4.0,4.0,0.0,3.69,0.0,3.6071428571428554,2.9203999999999932
2014-06-09,2014,6,9,Monday,23,2014-23,4.0,4.0,4.0,4.0,0.0,3.69,0.0,3.617857142857141,2.949999999999993
2014-06-10,2014,6,10,Tuesday,23,2014-23,4.0,4.0,4.0,4.0,0.0,3.69,0.0,3.6442857142857124,2.979599999999993
2014-06-11,2014,6,11,Wednesday,23,2014-23,4.0,4.0,4.0,4.0,0.0,3.69,0.0,3.6707142857142836,3.0091999999999928
2014-06-12,2014,6,12,Thursday,23,2014-23,4.0,4.0,4.0,4.0,0.0,3.69,0.0,3.697142857142855,3.0387999999999926
2014-06-13,2014,6,13,Friday,23,2014-23,4.0,4.0,4.0,4.0,0.0,3.69,0.0,3.723571428571426,3.0683999999999925
2014-06-16,2014,6,16,Monday,24,2014-24,4.0,4.0,4.0,4.0,0.0,3.69,0.0,3.721428571428569,3.0979999999999923
2014-06-17,2014,6,17,Tuesday,24,2014-24,4.0,4.0,4.0,4.0,0.0,3.69,0.0,3.7192857142857116,3.127599999999992
2014-06-18,2014,6,18,Wednesday,24,2014-24,4.0,4.0,4.0,4.0,0.0,3.69,0.0,3.7171428571428544,3.1571999999999916
2014-06-19,2014,6,19,Thursday,24,2014-24,4.0,4.0,4.0,4.0,0.0,3.69,0.0,3.7035714285714256,3.1867999999999914
2014-06-20,2014,6,20,Friday,24,2014-24,4.0,4.0,4.0,4.0,0.0,3.69,0.0,3.689999999999997,3.2163999999999913
2014-06-23,2014,6,23,Monday,25,2014-25,4.0,4.0,4.0,4.0,0.0,3.69,0.0,3.689999999999997,3.245999999999991
2014-06-24,2014,6,24,Tuesday,25,2014-25,4.0,4.0,4.0,4.0,0.0,3.69,0.0,3.689999999999997,3.275599999999991
2014-06-25,2014,6,25,Wednesday,25,2014-25,4.0,4.0,4.0,4.0,0.0,3.69,0.0,3.689999999999997,3.305199999999991
2014-06-26,2014,6,26,Thursday,25,2014-25,4.0,4.0,4.0,4.0,0.0,3.69,0.0,3.689999999999997,3.3347999999999907
2014-06-27,2014,6,27,Friday,25,2014-25,4.0,4.0,4.0,4.0,0.0,3.69,0.0,3.689999999999997,3.3643999999999905
2014-06-30,2014,6,30,Monday,26,2014-26,4.0,4.0,4.0,4.0,0.0,3.69,0.0,3.689999999999997,3.39399999999999
2014-07-01,2014,7,1,Tuesday,26,2014-26,4.0,4.0,4.0,4.0,0.0,3.69,0.0,3.689999999999997,3.4235999999999898
2014-07-02,2014,7,2,Wednesday,26,2014-26,4.0,4.0,4.0,4.0,1079.0,3.69,0.0,3.689999999999997,3.4531999999999896
2014-07-03,2014,7,3,Thursday,26,2014-26,4.0,4.0,4.0,4.0,0.0,3.69,0.0,3.689999999999997,3.4827999999999895
2014-07-07,2014,7,7,Monday,27,2014-27,4.0,4.0,4.0,4.0,0.0,3.69,0.0,3.689999999999997,3.5123999999999893
2014-07-08,2014,7,8,Tuesday,27,2014-27,4.0,4.0,4.0,4.0,0.0,3.69,0.0,3.689999999999997,3.541999999999989
2014-07-09,2014,7,9,Wednesday,27,2014-27,4.0,4.0,4.0,4.0,0.0,3.69,0.0,3.689999999999997,3.571599999999989
2014-07-10,2014,7,10,Thursday,27,2014-27,4.0,4.0,4.0,4.0,0.0,3.69,0.0,3.689999999999997,3.601199999999989
2014-07-11,2014,7,11,Friday,27,2014-27,4.0,4.0,4.0,4.0,0.0,3.69,0.0,3.689999999999997,3.6307999999999883
2014-07-14,2014,7,14,Monday,28,2014-28,4.11,4.11,4.11,4.11,1086.0,3.79,0.02750009216908822,3.697142857142854,3.6357999999999886
2014-07-15,2014,7,15,Tuesday,28,2014-28,4.11,4.11,4.11,4.11,0.0,3.79,0.0,3.704285714285711,3.6407999999999885
2014-07-16,2014,7,16,Wednesday,28,2014-28,4.11,4.11,4.11,4.11,0.0,3.79,0.0,3.7114285714285686,3.6457999999999884
2014-07-17,2014,7,17,Thursday,28,2014-28,4.11,4.11,4.11,4.11,0.0,3.79,0.0,3.7185714285714258,3.6507999999999883
2014-07-18,2014,7,18,Friday,28,2014-28,4.11,4.11,4.11,4.11,0.0,3.79,0.0,3.725714285714283,3.6557999999999886
2014-07-21,2014,7,21,Monday,29,2014-29,4.11,4.11,4.11,4.11,0.0,3.79,0.0,3.73285714285714,3.6607999999999885
2014-07-22,2014,7,22,Tuesday,29,2014-29,4.11,4.11,4.11,4.11,0.0,3.79,0.0,3.7399999999999975,3.6657999999999884
2014-07-23,2014,7,23,Wednesday,29,2014-29,4.5,4.5,4.5,4.5,141.0,4.15,0.09489035775086663,3.7728571428571405,3.677999999999989
2014-07-24,2014,7,24,Thursday,29,2014-29,4.5,4.5,4.5,4.5,0.0,4.15,0.0,3.8057142857142834,3.690199999999989
2014-07-25,2014,7,25,Friday,29,2014-29,4.5,4.5,4.5,4.5,0.0,4.15,0.0,3.8385714285714263,3.7023999999999893
2014-07-28,2014,7,28,Monday,30,2014-30,4.5,4.5,4.5,4.5,0.0,4.15,0.0,3.871428571428569,3.7145999999999897
2014-07-29,2014,7,29,Tuesday,30,2014-30,4.0,4.0,4.0,4.0,375.0,3.69,-0.11111106647234259,3.871428571428569,3.71759999999999
2014-07-30,2014,7,30,Wednesday,30,2014-30,4.0,4.0,4.0,4.0,0.0,3.69,0.0,3.871428571428569,3.72059999999999
2014-07-31,2014,7,31,Thursday,30,2014-30,4.0,4.0,4.0,4.0,250.0,3.69,0.0,3.871428571428569,3.72799999999999
2014-08-01,2014,8,1,Friday,30,2014-30,4.0,4.0,4.0,4.0,0.0,3.69,0.0,3.8642857142857117,3.73539999999999
2014-08-04,2014,8,4,Monday,31,2014-31,4.0,4.0,4.0,4.0,0.0,3.69,0.0,3.8571428571428545,3.74279999999999
2014-08-05,2014,8,5,Tuesday,31,2014-31,4.5,4.5,4.5,4.5,704.0,4.15,0.1249999435040614,3.8828571428571403,3.7593999999999905
2014-08-06,2014,8,6,Wednesday,31,2014-31,4.5,4.5,4.5,4.5,0.0,4.15,0.0,3.908571428571426,3.7679999999999905
2014-08-07,2014,8,7,Thursday,31,2014-31,4.5,4.5,4.5,4.5,0.0,4.15,0.0,3.9342857142857115,3.7765999999999904
2014-08-08,2014,8,8,Friday,31,2014-31,4.5,4.5,4.5,4.5,0.0,4.15,0.0,3.9599999999999973,3.785199999999991
2014-08-11,2014,8,11,Monday,32,2014-32,4.5,4.5,4.5,4.5,0.0,4.15,0.0,3.985714285714283,3.790599999999991
2014-08-12,2014,8,12,Tuesday,32,2014-32,4.5,4.5,4.5,4.5,0.0,4.15,0.0,3.985714285714283,3.795999999999991
2014-08-13,2014,8,13,Wednesday,32,2014-32,4.5,4.5,4.5,4.5,0.0,4.15,0.0,3.985714285714283,3.8051999999999913
2014-08-14,2014,8,14,Thursday,32,2014-32,4.5,4.5,4.5,4.5,0.0,4.15,0.0,3.985714285714283,3.8143999999999916
2014-08-15,2014,8,15,Friday,32,2014-32,4.5,4.5,4.5,4.5,0.0,4.15,0.0,3.985714285714283,3.8235999999999915
2014-08-18,2014,8,18,Monday,33,2014-33,4.5,4.5,4.5,4.5,0.0,4.15,0.0,4.018571428571426,3.8327999999999918
2014-08-19,2014,8,19,Tuesday,33,2014-33,4.15,4.15,4.15,4.15,300.0,3.83,-0.07777767192012686,4.028571428571426,3.835599999999992
2014-08-20,2014,8,20,Wednesday,33,2014-33,4.15,4.15,4.15,4.15,0.0,3.83,0.0,4.038571428571426,3.8383999999999925
2014-08-21,2014,8,21,Thursday,33,2014-33,4.15,4.15,4.15,4.15,0.0,3.83,0.0,4.048571428571426,3.8411999999999926
2014-08-22,2014,8,22,Friday,33,2014-33,4.15,4.15,4.15,4.15,0.0,3.83,0.0,4.058571428571426,3.8439999999999928
2014-08-25,2014,8,25,Monday,34,2014-34,4.15,4.15,4.15,4.15,0.0,3.83,0.0,4.035714285714283,3.8467999999999933
2014-08-26,2014,8,26,Tuesday,34,2014-34,4.15,4.15,4.15,4.15,0.0,3.83,0.0,4.012857142857141,3.8495999999999935
2014-08-27,2014,8,27,Wednesday,34,2014-34,4.15,4.15,4.15,4.15,0.0,3.83,0.0,3.9899999999999975,3.852399999999994
2014-08-28,2014,8,28,Thursday,34,2014-34,4.15,4.15,4.15,4.15,0.0,3.83,0.0,3.9671428571428544,3.855199999999994
2014-08-29,2014,8,29,Friday,34,2014-34,4.15,4.15,4.15,4.15,0.0,3.83,0.0,3.9442857142857117,3.8579999999999943
2014-09-02,2014,9,2,Tuesday,35,2014-35,4.15,4.15,4.15,4.15,0.0,3.83,0.0,3.9214285714285686,3.860799999999995
2014-09-03,2014,9,3,Wednesday,35,2014-35,4.15,4.15,4.15,4.15,0.0,3.83,0.0,3.898571428571426,3.863599999999995
2014-09-04,2014,9,4,Thursday,35,2014-35,4.15,4.15,4.15,4.15,0.0,3.83,0.0,3.8757142857142832,3.866399999999995
2014-09-05,2014,9,5,Friday,35,2014-35,4.15,4.15,4.15,4.15,0.0,3.83,0.0,3.85285714285714,3.8691999999999958
2014-09-08,2014,9,8,Monday,36,2014-36,4.15,4.15,4.15,4.15,0.0,3.83,0.0,3.8299999999999974,3.871999999999996
2014-09-09,2014,9,9,Tuesday,36,2014-36,4.0,4.0,4.0,4.0,225.0,3.69,-0.036144640546296625,3.819999999999997,3.871999999999996
2014-09-10,2014,9,10,Wednesday,36,2014-36,4.0,4.0,4.0,4.0,0.0,3.69,0.0,3.8099999999999974,3.871999999999996
2014-09-11,2014,9,11,Thursday,36,2014-36,4.0,4.0,4.0,4.0,0.0,3.69,0.0,3.799999999999997,3.871999999999996
2014-09-12,2014,9,12,Friday,36,2014-36,4.0,4.0,4.0,4.0,0.0,3.69,0.0,3.789999999999997,3.871999999999996
2014-09-15,2014,9,15,Monday,37,2014-37,4.0,4.0,4.0,4.0,0.0,3.69,0.0,3.779999999999997,3.871999999999996
2014-09-16,2014,9,16,Tuesday,37,2014-37,4.0,4.0,4.0,4.0,0.0,3.69,0.0,3.769999999999997,3.871999999999996
2014-09-17,2014,9,17,Wednesday,37,2014-37,4.0,4.0,4.0,4.0,0.0,3.69,0.0,3.759999999999997,3.871999999999996
2014-09-18,2014,9,18,Thursday,37,2014-37,4.0,4.0,4.0,4.0,0.0,3.69,0.0,3.749999999999997,3.871999999999996
2014-09-19,2014,9,19,Friday,37,2014-37,4.0,4.0,4.0,4.0,641.0,3.69,0.0,3.739999999999997,3.871999999999996
2014-09-22,2014,9,22,Monday,38,2014-38,4.0,4.0,4.0,4.0,0.0,3.69,0.0,3.729999999999997,3.871999999999996
2014-09-23,2014,9,23,Tuesday,38,2014-38,4.0,4.0,4.0,4.0,0.0,3.69,0.0,3.7199999999999966,3.869999999999996
2014-09-24,2014,9,24,Wednesday,38,2014-38,4.0,4.0,4.0,4.0,0.0,3.69,0.0,3.709999999999997,3.8679999999999963
2014-09-25,2014,9,25,Thursday,38,2014-38,4.0,4.0,4.0,4.0,151.0,3.69,0.0,3.6999999999999966,3.865999999999996
2014-09-26,2014,9,26,Friday,38,2014-38,4.0,4.0,4.0,4.0,0.0,3.69,0.0,3.689999999999997,3.8639999999999963
2014-09-29,2014,9,29,Monday,39,2014-39,4.0,4.0,4.0,4.0,0.0,3.69,0.0,3.689999999999997,3.8619999999999965
2014-09-30,2014,9,30,Tuesday,39,2014-39,4.0,4.0,4.0,4.0,0.0,3.69,0.0,3.689999999999997,3.8599999999999968
2014-10-01,2014,10,1,Wednesday,39,2014-39,4.0,4.0,4.0,4.0,0.0,3.69,0.0,3.689999999999997,3.8579999999999965
2014-10-02,2014,10,2,Thursday,39,2014-39,4.0,4.0,4.0,4.0,0.0,3.69,0.0,3.689999999999997,3.8487999999999967
2014-10-03,2014,10,3,Friday,39,2014-39,4.0,4.0,4.0,4.0,0.0,3.69,0.0,3.689999999999997,3.8395999999999963
2014-10-06,2014,10,6,Monday,40,2014-40,4.0,4.0,4.0,4.0,0.0,3.69,0.0,3.689999999999997,3.830399999999996
2014-10-07,2014,10,7,Tuesday,40,2014-40,4.0,4.0,4.0,4.0,0.0,3.69,0.0,3.689999999999997,3.821199999999996
2014-10-08,2014,10,8,Wednesday,40,2014-40,4.0,4.0,4.0,4.0,0.0,3.69,0.0,3.689999999999997,3.821199999999996
2014-10-09,2014,10,9,Thursday,40,2014-40,4.0,4.0,4.0,4.0,0.0,3.69,0.0,3.689999999999997,3.821199999999996
2014-10-10,2014,10,10,Friday,40,2014-40,4.0,4.0,4.0,4.0,0.0,3.69,0.0,3.689999999999997,3.821199999999996
2014-10-13,2014,10,13,Monday,41,2014-41,4.0,4.0,4.0,4.0,0.0,3.69,0.0,3.689999999999997,3.821199999999996
2014-10-14,2014,10,14,Tuesday,41,2014-41,4.0,4.0,4.0,4.0,0.0,3.69,0.0,3.689999999999997,3.821199999999996
